,id,lai,wetness,treeSpecies,Sentinel_2A_B2,Sentinel_2A_B3,Sentinel_2A_B4,Sentinel_2A_B5,Sentinel_2A_B6,Sentinel_2A_B7,Sentinel_2A_B8,Sentinel_2A_B8a,Sentinel_2A_B11,Sentinel_2A_B12
4667,4667,4.7,0.0,predominantly_oak,0.03432361325663897,0.11866985968568665,0.03639126553935951,0.1704709511717715,0.4239934059655128,0.47411613148754206,0.4799682470874499,0.48200292434171266,0.2311640110916002,0.09093607366006959
4668,4668,4.2,0.93,mixed,0.03246436156180418,0.11218900287057566,0.033250865255029634,0.16230691391640614,0.4368171827853496,0.49427294081304596,0.4990531466190056,0.500713103882365,0.24719942298923558,0.10071091417034476
4669,4669,3.5,0.31,oak,0.036408454502095434,0.12121602897410563,0.03787328947770845,0.17316868505355262,0.4127018953298102,0.45724322788581373,0.4630984082848829,0.46515095638474446,0.22088746842837909,0.08495059014746609
4670,4670,2.1,0.3,mixed,0.03478608444608763,0.12003020220777305,0.03808637218122116,0.17136192955125865,0.4042432124234332,0.44454735545499846,0.44966006462627456,0.4514900184249801,0.24537510368442605,0.10333836069820276
4671,4671,5.8,0.33,mixed,0.03297663653433887,0.1110183355484471,0.0329399542682755,0.16129838073643316,0.43346621378573824,0.4917463984409016,0.49703817730156297,0.49882896737919835,0.2381488541873451,0.09518612718211347
4672,4672,0.6,1.0,predominantly_beech,0.08911196536600341,0.16589200214256866,0.11686411200718447,0.23136689811058594,0.39862741273834035,0.4315688446587741,0.4458400736923168,0.45195730763525616,0.3635619944400608,0.2346299656502029
4673,4673,1.6,0.58,mixed,0.035204166048354926,0.11262139510376773,0.03931990306349489,0.16424517842745667,0.3914205041728171,0.4321247664641723,0.4392934772513521,0.4420635367445655,0.25202804188099903,0.10978347186430053
4674,4674,3.5,0.69,oak,0.038412858001450084,0.12782531386059232,0.04040221381027258,0.17953277379853128,0.4201385903417336,0.4630588730969835,0.4674516144865074,0.46893580708956367,0.21999651679366805,0.08482348040555165
4675,4675,4.1,0.49,pine,0.029198930212700144,0.11034800320180273,0.031320566880007575,0.16115849395311946,0.45761025191261057,0.5191126876352571,0.5217015429492924,0.5223974831959255,0.25717341157215146,0.10675332581953977
4676,4676,0.8,0.74,predominantly_beech,0.06157245413656753,0.13824433177889278,0.07647714846807631,0.1947205044319478,0.36823576020024185,0.3993618036548978,0.4099566822349633,0.4143579100595673,0.29605348997997377,0.16568079104023511
4677,4677,0.3,0.79,predominantly_oak,0.11636841551415854,0.17788946948483894,0.15700499279833935,0.23912255568154478,0.3362808759652628,0.36019585162200135,0.37599944644593664,0.38275663018250095,0.3713577245859489,0.2792468816971223
4678,4678,5.3,0.31,predominantly_oak,0.034435741226897396,0.11486992958597304,0.03487425332357251,0.16513782218023348,0.4349281403377324,0.49269216137655863,0.49801404761462986,0.4998132865315108,0.2396939613640685,0.09802105608479554
4679,4679,4.0,0.62,pine,0.029286782307011604,0.10536737483581092,0.03086554920851042,0.15502284127855576,0.44808660789872284,0.516111979537296,0.5222355840252916,0.5243781822361371,0.2639118192513012,0.1132875083646462
4680,4680,2.9,0.35,predominantly_oak,0.03712497879094623,0.12591633460185409,0.03991531349703405,0.17870263889189883,0.4291821408878128,0.47642577975350986,0.4822701829104268,0.48433354401290507,0.24619826696911803,0.10327274649858885
4681,4681,3.1,0.33,predominantly_oak,0.03609680519434227,0.12274981058298497,0.03853760359045744,0.17447509384994306,0.418161070976194,0.46325682749860136,0.46863790207644834,0.4705279094417548,0.23414581785405336,0.0941630797073705
4682,4682,3.6,0.65,predominantly_beech,0.033890956589513146,0.12213516134753369,0.0369166243141222,0.1750867561652221,0.4434300436063415,0.4956884545110073,0.5008327482180177,0.5025977744646692,0.24595072777356242,0.10041901024939576
4683,4683,5.6,0.51,mixed,0.029276974690109554,0.10444829422952306,0.03001280990407283,0.1532784442278279,0.43194392089763634,0.49106964286929694,0.49462051130121293,0.49568423161215874,0.22815178687897333,0.08769750826652857
4684,4684,1.3,0.36,oak,0.040819170634049044,0.11591866095486078,0.04427811304435066,0.16520447454144044,0.35695801175518727,0.3891692145668649,0.3958877510052883,0.39847839639640187,0.24753044110608663,0.11483938242760051
4685,4685,1.2,0.3,predominantly_oak,0.040389842910151526,0.11508306495771825,0.04451155914055069,0.16241111533660274,0.3431083951561334,0.37180447111759385,0.3774422630408469,0.37958164747329554,0.23504937698781253,0.10853462214086826
4686,4686,5.7,0.61,predominantly_beech,0.036174794882722044,0.125272425850619,0.0387076003323668,0.17757154603862138,0.4373936456403126,0.4884966784004751,0.4932345488273473,0.4948139067652328,0.2358435824195056,0.09446879798531718
4687,4687,6.2,0.47,mixed,0.030593345391564157,0.10777379456958772,0.03144648806785654,0.15825525526301001,0.43188778517076415,0.49092565700832724,0.4966096754051561,0.4985288224669939,0.230553260857366,0.08916752762413786
4688,4688,1.7,0.36,oak,0.040246616359432025,0.12790742478269737,0.04484841356460117,0.1786348540271705,0.3837499887497274,0.41743212089612375,0.42295046785156826,0.42498721846173737,0.2335275031144822,0.0996537947772967
4689,4689,2.2,0.22,mixed,0.030363056069268278,0.10437151853032393,0.03176799107423043,0.15347954216682191,0.40629923238585225,0.4559386970293301,0.46196177500103885,0.4641247109087537,0.2550673559224586,0.11015016136185979
4690,4690,3.6,0.63,mixed,0.03184415544275246,0.11838270292179404,0.03524941265341059,0.1710067984277135,0.45615538087537133,0.5155123672875955,0.5208181759244868,0.5226355716386483,0.2632704158746756,0.11267763044061811
4691,4691,4.1,0.63,mixed,0.027366167591555933,0.10526163447854017,0.030114860509639487,0.15556845431998928,0.44107345739068604,0.5018748771362277,0.5067716861897116,0.5084106552561753,0.24540455892035984,0.09813485796652875
4692,4692,1.3,0.28,oak,0.03661076433728567,0.10654668094002308,0.03966484661621527,0.15372348013083975,0.33719892913139193,0.36866722006157754,0.3756188019884407,0.3782771577240623,0.22325460880945922,0.09653520177903788
4693,4693,3.8,0.52,oak,0.03234138296566792,0.11197307376368824,0.033625524773529675,0.16254402555694544,0.43041341090710017,0.4862739924054843,0.4921886542146769,0.49425165183475106,0.2390678524530464,0.09662385432510419
4694,4694,2.9,0.59,oak,0.03198714418304608,0.1047474777739004,0.03194662857604813,0.15435462278003365,0.39644831990705615,0.44445157385796275,0.4517998682653102,0.4545347595909545,0.2215097839564498,0.08374119556635287
4695,4695,2.4,0.3,pine,0.02875297537591776,0.10369797346467685,0.030570119815997207,0.15336635908703916,0.41858035456455656,0.4697295735518968,0.4746157031817203,0.47632097704301896,0.2611817569379684,0.1120434797350215
4696,4696,4.7,0.52,oak,0.03744313529074662,0.12339672940230743,0.038349391221084134,0.17479760773770678,0.4203169467494272,0.46619622793546156,0.4709192209880028,0.4725601356635653,0.2306494593512133,0.09022794938024238
4697,4697,2.3,0.3,beech,0.035281438909300175,0.12755909513167224,0.03988629402442886,0.17924039218221444,0.4338613464314246,0.47750959116368796,0.4803508780433261,0.48126177359027433,0.2683802219206736,0.12003982481442903
4698,4698,3.3,0.82,mixed,0.031021441503358917,0.11116732316799378,0.032238229811983314,0.1619580042918066,0.452193225167098,0.511930426891815,0.5158229680561243,0.5171341895738146,0.2628473962420729,0.11071783562899128
4699,4699,5.2,0.37,predominantly_beech,0.03865727932091073,0.13050152070170243,0.04160699246436675,0.18342771998173282,0.4418782442180104,0.49303896530284885,0.49833651131038115,0.5001265601525846,0.24034048053207122,0.09925189347288702
4700,4700,8.8,0.68,predominantly_pine,0.03405152158219572,0.11951337350620692,0.03654029932519609,0.1714524482618659,0.4507111190953202,0.513658538569122,0.5200309234352709,0.5222462230658831,0.25609430881002615,0.1089854994505713
4701,4701,5.6,0.38,predominantly_pine,0.033951932445534794,0.1161048312062612,0.03501262459254538,0.16722460754493565,0.45231365787390987,0.5165787581628796,0.5221740162575996,0.5240665304756865,0.2578335483141619,0.11037568672561503
4702,4702,5.1,0.4,predominantly_oak,0.037695257336538925,0.1254145889253816,0.03983178146417062,0.17716006918226668,0.43086545754964206,0.4817934111862288,0.48753090629758894,0.48954258027499875,0.23944491613669522,0.09833615114629224
4703,4703,2.9,0.46,predominantly_beech,0.035468078950350666,0.125361818503066,0.03943718548500859,0.17820403334283805,0.42838379553558714,0.47497043795100335,0.4806484907199913,0.4826626328106702,0.24409320818763616,0.10084630537047277
4704,4704,5.8,0.49,predominantly_oak,0.036609204842656305,0.1310466767832589,0.04166247000408823,0.18447256409490986,0.4300759059350829,0.476365132450749,0.48182480877706096,0.48372774107803823,0.23304126886355966,0.0921435514293193
4705,4705,6.3,0.27,pine,0.0316129202848684,0.11776409565390004,0.03502543019842412,0.16987812381173684,0.4796881752037266,0.5549470985930266,0.5601685597990138,0.5618729817805846,0.28625423269183903,0.13071656599228354
4706,4706,3.4,0.61,predominantly_oak,0.033901453598376645,0.12264813010166462,0.0380920555072847,0.17531953300550226,0.4299585288546933,0.47926065227149905,0.48540816475728277,0.48761155339495826,0.24125939013374192,0.09787529191035499
4707,4707,3.3,0.64,mixed,0.03289221740451267,0.11574039412213624,0.034913649206760586,0.16762629095718926,0.4352797166526667,0.48927805892701814,0.4953778643680992,0.49755101780256594,0.24720605757098507,0.10146204435951592
4708,4708,5.6,0.16,predominantly_oak,0.034561552416926065,0.1217659038783235,0.03788099297695902,0.17353133913578095,0.42148217316570524,0.46992534944187986,0.4755815594741852,0.47753775245445645,0.2240351067773104,0.08675667617549164
4709,4709,3.0,0.4,oak,0.03279131388836886,0.11342177414421974,0.034592220114481875,0.16433416547519708,0.4139715286175326,0.46207001994223496,0.46810360795569306,0.4702581654234967,0.23304849665911012,0.09240264341543752
4710,4710,4.8,0.3,predominantly_oak,0.03327208118651117,0.1182630046098163,0.03562568638012109,0.1695472138154743,0.42960573625104886,0.48028932836982613,0.4847370252690076,0.4861932335301564,0.22939980369279467,0.089557729503195
4711,4711,3.7,0.3,mixed,0.03256291256901379,0.10994602336318492,0.03279018676161158,0.15935359789008763,0.42276966448013764,0.47569251373796434,0.48030428447138745,0.4818519684481165,0.23488420117407702,0.09378396296761596
4712,4712,0.2,0.46,beech,0.09293352359379713,0.12931855500472483,0.12690541812075776,0.1734244583849742,0.2319403198759518,0.24886565769843874,0.2622179652377589,0.2678413481152453,0.30400431146464624,0.23814460079709912
4713,4713,4.7,0.46,mixed,0.03474639016549909,0.12101402600758882,0.03664910821226747,0.17444281875446366,0.45852497314026763,0.5203667052342134,0.5268807196825481,0.5290918785632013,0.25233745088560455,0.10649170430528218
4714,4714,2.2,0.16,oak,0.0421355186778788,0.13237383956197504,0.04387840813351944,0.18338350320458016,0.3968969477601616,0.43083058103790556,0.4348142986214868,0.4361494418005883,0.22269559491971913,0.08992036258895902
4715,4715,6.6,0.25,mixed,0.032025304394964704,0.11169532419570226,0.03287265428473554,0.16280446486281,0.4532865357781726,0.5201380251441481,0.5258671256776041,0.5277984560829925,0.25725978115502424,0.10835552841108557
4716,4716,4.4,0.71,predominantly_pine,0.030066125906833614,0.10307644072791218,0.029767816512573143,0.15212555755378596,0.4484221289194523,0.5173246451861436,0.5223648892028976,0.5240439572537988,0.2554559569389953,0.10684503599373026
4717,4717,3.5,0.44,predominantly_pine,0.03047570576458777,0.10971998221762241,0.03204138338561789,0.16041488057510894,0.4475738336787573,0.5084865058577371,0.513322614200549,0.5149597514099491,0.264979564574726,0.11352693695672157
4718,4718,1.9,0.45,predominantly_pine,0.03327433786462351,0.1119204943161519,0.035602908987397076,0.1628152931339785,0.4098746996634726,0.45503522649793554,0.4606985829533844,0.462788486360506,0.2625003828875807,0.11568216943612039
4719,4719,5.2,0.51,mixed,0.03386099402122165,0.12391042714338861,0.03700825010700805,0.17614189371115888,0.45429418084390866,0.509155833876458,0.5120189101424205,0.5128372021150378,0.24958411379812556,0.10282506477350445
4720,4720,2.3,0.5,predominantly_beech,0.034336921965992945,0.1159311215450645,0.0359420664982774,0.16712977403285248,0.4103053915727401,0.4534139160164269,0.45841962697499344,0.4601996174127954,0.23496277746676306,0.0944390732816286
4721,4721,4.1,0.56,beech,0.03310267664862308,0.12087620125285206,0.036492883544138155,0.17298851550878047,0.44889172394437094,0.5048518975142738,0.5095163238910564,0.5110956070216119,0.2578233573305911,0.10895023338803769
4722,4722,5.1,0.55,oak,0.03344078848899508,0.11736277029401848,0.03605511843393299,0.1684057081263983,0.4231368304328286,0.4748099659657353,0.4807569091860153,0.4828582628669192,0.23238420396916393,0.09189353919969705
4723,4723,5.8,0.4,oak,0.03233632313242704,0.11305915556641062,0.03433093048114553,0.16397263387537803,0.4251947747448348,0.4810004735983604,0.4878813538442651,0.4903547858097491,0.23793199575259694,0.09509923078313887
4724,4724,6.1,0.52,mixed,0.03747124034852569,0.1298882606867534,0.04098143351789836,0.18261281919659839,0.42732493948109296,0.4727025824986736,0.4773849668685938,0.47893815573832665,0.22167915791930629,0.085309557725413
4725,4725,3.1,0.54,predominantly_beech,0.029269907184087857,0.10909586381217455,0.031490294736537194,0.1592332831011544,0.42883404503427497,0.47945575495801246,0.48275426939855104,0.4837866464924167,0.23385387773498734,0.09109813207241606
4726,4726,2.0,0.5,mixed,0.03649270239780904,0.12346231988375132,0.040194150829117335,0.17637346970940565,0.4167273630543757,0.45940306483812904,0.465402025854345,0.46762801204518767,0.25972741567227914,0.11353031835824968
4727,4727,0.8,0.36,predominantly_oak,0.0453854084980598,0.11388724430488849,0.05539168533491459,0.16075207196852892,0.3116821572145693,0.3368463310120104,0.3446177033812738,0.3477205974518295,0.2493610229773553,0.13071788180075938
4728,4728,3.3,0.45,predominantly_oak,0.03464393610658551,0.12261334024153468,0.03785611733749907,0.17430110230941648,0.42632371061955354,0.4729132493642297,0.4774569824512483,0.4789758409668283,0.2302035430919539,0.09151469949787179
4729,4729,2.1,0.8,predominantly_oak,0.03552896480840857,0.11782214500021433,0.03879706639331647,0.17024063786275012,0.41461905066339777,0.46005602731689205,0.46706828969978437,0.4697572183356046,0.24667359732859925,0.10257014248026614
4730,4730,6.0,0.61,predominantly_pine,0.0304565478738612,0.11474650253183555,0.0331854547619769,0.1659760556521507,0.4672120370085794,0.5341170078035711,0.5368131904568414,0.5374432019445093,0.248006294899704,0.1027349995140652
4731,4731,0.2,0.85,predominantly_beech,0.14661932143022663,0.19524551378161983,0.2004377670878766,0.2594318886765636,0.332340865146105,0.35551618386551675,0.37375999552878564,0.3816200533081808,0.41228577041698095,0.3400269061680118
4732,4732,6.1,0.41,predominantly_beech,0.03021453340112837,0.10398250047665372,0.030216423750577634,0.1526904202142953,0.42649180897522754,0.48559794007237816,0.4901278701169441,0.491605394975713,0.22935863424541472,0.08863181597582069
4733,4733,4.1,0.72,predominantly_pine,0.030527910938137674,0.10502332047783319,0.03051404410273389,0.15377063753517167,0.43821593642033324,0.5000994264192119,0.504282315406324,0.5056658504549352,0.24807781020991881,0.10146229227938358
4734,4734,2.8,0.28,oak,0.036001857126914914,0.1195984996914014,0.0375503409115368,0.17089639410020543,0.408999083643905,0.4528309219054281,0.4585640750977338,0.4605963965247011,0.22972257233071808,0.0915867061687233
4735,4735,2.4,0.6,predominantly_pine,0.0324191892318674,0.11508026701410627,0.03518413141243385,0.16628368964131968,0.4300838343902631,0.4797277969747716,0.4845050473169117,0.4862227614534618,0.2605219113359938,0.11131893805853092
4736,4736,1.6,0.53,oak,0.0456106068945932,0.1321375470920957,0.048801786449243885,0.18479369328825745,0.3910986737080017,0.42546639364286587,0.4320113859369974,0.43451651514571266,0.2459864406198501,0.10912838584343416
4737,4737,4.8,0.44,predominantly_oak,0.03473863359844576,0.1205365275300952,0.036582111464023445,0.17244503136205033,0.43667994586711567,0.48929548726091493,0.49411113220801206,0.49568583749981054,0.23095567991168986,0.09135457875564688
4738,4738,3.0,0.49,predominantly_oak,0.03708364892052395,0.12412433292008988,0.03931087775511049,0.1763486009890684,0.4167834423428459,0.46109518853722264,0.4670267088706582,0.46919286655264925,0.24057010056008896,0.09739608591056187
4739,4739,5.1,0.49,pine,0.028241656576766604,0.10306531803525666,0.029280469522660543,0.15314078338253875,0.44610612509379644,0.5116652858400493,0.5166462703274401,0.5182876896038742,0.24991701176279718,0.10092741828836262
4740,4740,3.8,0.16,mixed,0.03646258820173695,0.12036488733836403,0.03720500861778285,0.17193733155121094,0.4186716386285658,0.4651357004884796,0.4703974765792408,0.4722045179554492,0.22757362201512807,0.08920219920602
4741,4741,6.1,0.38,mixed,0.03241917293273063,0.11562986359199215,0.03437986741811271,0.16643391336220115,0.4408396285887135,0.4981091108554166,0.5022258235465212,0.5035007816014326,0.2336057722584926,0.0929222886458812
4742,4742,3.4,0.54,predominantly_beech,0.031654195077501494,0.11078075193865364,0.03250406727740169,0.16085081514234986,0.43660669155088294,0.49190036619022626,0.4958242600411198,0.49710254525273667,0.24523532567975018,0.09996020991471781
4743,4743,3.4,0.5,mixed,0.03376370077491898,0.12089235653114057,0.03678706595746151,0.17375890465522595,0.4369792494426756,0.4881881212571662,0.49392704969502255,0.4959549794039737,0.250654620270506,0.10359372691953808
4744,4744,0.8,0.51,predominantly_oak,0.05434506614914367,0.12491893814801357,0.06799176861096602,0.17494031710553265,0.3302239258254462,0.35690277068072507,0.36563668187228193,0.3692026773176441,0.2717862952988909,0.1520306852958935
4745,4745,3.5,0.45,predominantly_beech,0.036657448381789005,0.12051467332503708,0.03720767216135212,0.17197003718664125,0.4280721043039462,0.477648086813556,0.48283753233049315,0.4846190463076174,0.23519643342079458,0.09489956228042104
4746,4746,6.5,0.67,oak,0.03132556699060902,0.11260029500958844,0.033328677182325565,0.16343767597525316,0.43599083014154466,0.4940911465646072,0.49932092318826876,0.5010568781676547,0.2325586860257183,0.0914710551631313
4747,4747,3.2,0.87,pine,0.027770264329568077,0.09942563800725451,0.02854389818812578,0.14803328911952593,0.4418723111658635,0.5063432246887729,0.5110838517734959,0.5127544016963661,0.2599627604278535,0.10762010313430168
4748,4748,4.4,0.32,mixed,0.03163740316675888,0.11200240746143973,0.033259185966995224,0.1632797533277203,0.42976069818672435,0.48458131136013477,0.49053660843941366,0.4926267130013195,0.24171459326901612,0.09654136711421266
4749,4749,5.8,0.46,beech,0.03595595504558742,0.12761602616939036,0.038676222733473174,0.17984155939289387,0.46169875931155435,0.5179387246156278,0.5201277103344122,0.5206404936994949,0.24973202495939795,0.10454874845625542
4750,4750,3.9,1.0,mixed,0.03237483074048725,0.11127963925972575,0.03282396512436433,0.16263632500198097,0.44594322764131705,0.5078249135047874,0.5143447559420603,0.5166736911746244,0.2498578445015961,0.10255162482429464
4751,4751,3.6,0.55,mixed,0.03226735227373153,0.11218841954197273,0.033489701934650375,0.16229077350687837,0.4269665790023506,0.47971257593450733,0.484479105053344,0.48611719774466483,0.2391270794590446,0.09589238777325325
4752,4752,5.5,0.56,predominantly_beech,0.035954650105358005,0.12415714592843004,0.03877388634098551,0.17647976716080158,0.44249483491232366,0.4982062591991811,0.5042221977061465,0.5063231477808533,0.24822474258926927,0.10379979735110186
4753,4753,3.2,0.33,predominantly_oak,0.03462651540126088,0.11902768391596838,0.03675557992981737,0.16984994532019795,0.4143212874329746,0.45944147957750536,0.4643194631400001,0.4660191329132131,0.23177423033814237,0.09178138430908307
4754,4754,6.6,0.47,predominantly_oak,0.03443319672251942,0.1159246909929434,0.03499489176302708,0.16723971610792715,0.43653965450172444,0.49415209179799136,0.5000037323397288,0.5019980934918531,0.23593649876914288,0.09452399209733296
4755,4755,1.9,0.38,predominantly_oak,0.035977273059942055,0.11654026983456392,0.038597091131795026,0.16759010515269085,0.3913163985430766,0.4312165213668609,0.4378058442247562,0.4402696219440398,0.24497801814163414,0.10471551876996002
4756,4756,2.6,0.57,predominantly_beech,0.034724799929743956,0.11604684984696187,0.03527908416469818,0.1670758625345849,0.42924506866382073,0.4786204422681295,0.4831515388906032,0.48471621963692746,0.24523483752794203,0.10123506116973381
4757,4757,6.4,0.44,mixed,0.0322419723838621,0.11277749709441856,0.03342082626825998,0.16351065210613414,0.4445177503862131,0.5064961920277069,0.5116891784516059,0.5134388288983399,0.25030925957439804,0.10343736894056073
4758,4758,0.2,0.53,predominantly_oak,0.10222738006867621,0.1440126236764772,0.13932084361944538,0.1921877913703555,0.25273131564781964,0.2702435612214979,0.2842525441449734,0.29017884637802815,0.31609347989175346,0.24722527258624705
4759,4759,5.2,0.26,beech,0.029510412713331394,0.10582047489159008,0.03061660960720957,0.15591440186746838,0.4400606801898308,0.5026666638835536,0.5078724596304275,0.5095846163201092,0.2405203152330265,0.09610344342362426
4760,4760,5.8,0.63,mixed,0.029457934181855442,0.10535891297018951,0.030288459177753017,0.15475999073582822,0.4406546292322019,0.503605030480665,0.5076942150690531,0.5089815865704624,0.24081942986418797,0.09587461457446689
4761,4761,3.3,0.62,mixed,0.03399323020009041,0.12291079867846307,0.0370529448941317,0.17493939300309125,0.4362672118563648,0.48377643397452497,0.4873704509480143,0.4885461341577791,0.24076870108622606,0.09666272087984608
4762,4762,4.6,0.24,mixed,0.03372921338015841,0.1255789577335806,0.0377726083508341,0.17788547185221687,0.4514956623886713,0.5035925751245955,0.5062140985615364,0.5069223482525884,0.24510404645388748,0.10042849764740547
4763,4763,3.7,0.76,predominantly_beech,0.03453341738139131,0.12209963082365047,0.037130801968884505,0.1745297744263298,0.44775110424744824,0.5026177974178014,0.5077085863572989,0.5094557432125322,0.25033827328472125,0.10425563192813768
4764,4764,5.7,0.26,predominantly_beech,0.037049330431345374,0.12943649782150163,0.04048401249624828,0.18185857165908184,0.442607709334357,0.4929384240711215,0.49694011614481803,0.498236843561271,0.2433640001652501,0.09994569551687703
4765,4765,4.7,0.0,predominantly_oak,0.03957336387816242,0.12821553616185022,0.040955916440269864,0.18037410580235552,0.42496399776028415,0.4710774582416896,0.47618129304146745,0.4778955076424468,0.22431091035258705,0.08857944824204093
4766,4766,2.9,0.64,predominantly_oak,0.02906998103725254,0.10409398752390517,0.03091775853824204,0.1537848299135861,0.4195723741741203,0.4741512740666321,0.48053604802779826,0.4828687436258878,0.24360717018033887,0.09780868338953835
4767,4767,7.7,0.34,mixed,0.0321086141248021,0.11137835555164152,0.033409567919479764,0.16220359200621368,0.4286853545066128,0.4868703904525576,0.4935381607127201,0.4958364672003871,0.22524433832892904,0.08746523944298563
4768,4768,7.7,0.48,pine,0.030637731105284102,0.10836162742635512,0.0312668547526385,0.15946681986675457,0.4661960693787633,0.5417390528184308,0.5476077010387472,0.5495562771654509,0.2684850013893978,0.11574754142547337
4769,4769,3.3,0.1,predominantly_beech,0.03152470843908345,0.11281308405860449,0.03308483266663556,0.1631411793614232,0.42561473826410007,0.4744431421988153,0.47773125088691903,0.47872674294893375,0.23513162425295595,0.09327363420429677
4770,4770,0.1,0.0,mixed,0.026260053208251505,0.04262995044140841,0.03741964225495143,0.061085098782511844,0.09066262759365011,0.0995861106775572,0.1082215163736887,0.11166408318658591,0.16967515126770347,0.11683091107512897
4771,4771,2.9,0.62,mixed,0.03418876222259464,0.12421015673769023,0.038468912925257163,0.1769512540558904,0.43013408792062474,0.476497235954199,0.4816882601582478,0.4835611196245041,0.25084516449673094,0.10351906401452947
4772,4772,5.3,0.38,mixed,0.03474644307591133,0.11800412245273363,0.03596019396949334,0.16903759257349346,0.4370214376343624,0.4930320781346859,0.4982663722389196,0.5000589471817932,0.2449567343953823,0.10077277771844312
4773,4773,2.1,0.19,oak,0.03706766143661462,0.12495229206919664,0.04095209092766185,0.1762467587562786,0.393782769011047,0.4305127154726822,0.43589452018920694,0.4378256977870295,0.23705659661192166,0.0990467958605967
4774,4774,3.5,0.34,predominantly_pine,0.029980830854103326,0.10921884797742053,0.03194818760613105,0.16005710055615496,0.43769743033671826,0.4950375030838317,0.5002954875839724,0.5021021199320301,0.25538963774156,0.10633181942096552
4775,4775,4.4,0.2,mixed,0.03173014935001203,0.11087821037129646,0.03293555544315964,0.16123596103596421,0.43416272599292544,0.4917185902685754,0.4970172204740212,0.4988164746614516,0.24383425536778594,0.09936278811640385
4776,4776,4.8,0.33,predominantly_oak,0.03883207709072008,0.12896522398285656,0.040959708303628585,0.18079107870719038,0.43011755504858157,0.47705141180811445,0.4814246907320769,0.4828703282597153,0.2308183924240802,0.09251844561082057
4777,4777,4.0,0.34,mixed,0.0295377702407089,0.10294754576179121,0.029867703530074938,0.15226889817877493,0.41924475214995643,0.4741100811968333,0.4794194854893173,0.4812467109520506,0.23157545562962212,0.08907572284115978
4778,4778,5.8,0.59,predominantly_oak,0.036292707805537915,0.12697360813914613,0.0392046963228754,0.17987825634388804,0.43228769424729097,0.47998836352090435,0.48469028552620613,0.4862449094250538,0.22591344826005766,0.08723417771587866
4779,4779,3.6,0.42,mixed,0.03253711280326971,0.1180521880123239,0.03499869669959075,0.16992486965462542,0.44035488065105766,0.4923082363325878,0.49633101216515,0.4976320575932047,0.24516361687603766,0.09971823987669574
4780,4780,3.7,0.33,mixed,0.0319991538354617,0.1111311675793536,0.03327852507243943,0.1615925919831355,0.43972304026912634,0.49991574184163134,0.5058408616205217,0.5078890829698248,0.2533181062338023,0.10720075282414812
4781,4781,5.5,0.45,mixed,0.03396410033561862,0.11637996600551966,0.03503793683773297,0.16739358775830382,0.43419565261463144,0.48920697349933323,0.49419994979629434,0.4958719951119636,0.23555038144011609,0.09392934389880618
4782,4782,3.3,0.88,mixed,0.03013396112357808,0.11032879557278533,0.03242289621038026,0.16142975617765304,0.4290167743522025,0.4822963277615583,0.4880091121300942,0.4900650542742964,0.23794127026541423,0.0928673757580561
4783,4783,2.4,0.32,mixed,0.0333942107656188,0.111350892042323,0.03382336930617109,0.1609248817788905,0.41347087264782123,0.46006076730805356,0.4642732127615034,0.46569034861732306,0.23957343770832945,0.0988248157506946
4784,4784,2.1,0.27,predominantly_oak,0.033208111030938466,0.1121706398817424,0.03528984527403472,0.16192063967884449,0.387461110177407,0.4270433159556156,0.43250154978445154,0.434459329931976,0.22641553280291227,0.09020916590855048
4785,4785,4.0,0.49,predominantly_beech,0.029938868044972637,0.10600710636157758,0.03082533079487596,0.15485672857274488,0.43465355232411,0.4934333916670962,0.497227770877605,0.49846132613073535,0.24786144212011307,0.1011696243515441
4786,4786,6.2,0.87,mixed,0.031689140040091136,0.11190349829883271,0.03346350449779291,0.16279156130779834,0.4366712350475241,0.49749450873491685,0.5040439061608738,0.5063341031829731,0.2401890623976345,0.09696920808557048
4787,4787,2.6,0.39,predominantly_oak,0.03566594882651244,0.11908627435977785,0.03713644759404546,0.17030097257926577,0.4112004638733933,0.4547110459469643,0.4599122816841264,0.46173923597770605,0.23101518357027542,0.09234951699734593
4788,4788,3.0,0.37,predominantly_beech,0.03561892672876577,0.12271500167825863,0.03785803277362705,0.17522504247505755,0.43326172728703216,0.48199161891344455,0.4872169520108653,0.4890445260125467,0.2525598834865755,0.10616695544181838
4789,4789,0.5,0.38,mixed,0.06166751627176629,0.11630007480335111,0.07872456884892812,0.16040143764893547,0.2707393486670761,0.29126474465261804,0.3007861409397513,0.30470197999542964,0.26625664562239676,0.16872691769919265
4790,4790,5.9,0.76,predominantly_pine,0.030739201617572372,0.1092129056539839,0.03179024844696214,0.1597817682181414,0.4488176994087896,0.5141749589761295,0.5194104440235598,0.5211669574225436,0.2529730918461363,0.10453260080657951
4791,4791,2.7,0.21,predominantly_oak,0.03422200492031246,0.11888937877756535,0.03664627239120817,0.16944760724038932,0.41081455654267485,0.4535419833115096,0.45774083107617336,0.4591478960447822,0.23106509995080846,0.09252048461049026
4792,4792,5.2,0.28,predominantly_oak,0.03979468458975922,0.13908059902320233,0.04521595984827489,0.19303944546037236,0.44635310824221736,0.4935022719834535,0.4979035191355239,0.49933381624865764,0.24015931486042236,0.09903426463956357
